x,y,z,error,reference,"[608, 355, 305]"
623,105,248,256.8540441573775
639,235,216,152.58440287263963
630,203,258,160.61444517850816
628,218,241,152.52868582663393
642,149,229,222.1891086439657
619,306,263,65.46754921333164
594,324,351,57.21013896155121
611,267,317,88.86506625215559
606,285,332,75.05331438384316
627,286,252,89.05616205518852
628,264,227,121.51131634543343
609,312,318,44.933283877321934
615,286,305,69.35416353759881
637,81,269,277.8722728161268
624,226,318,130.63690137170278
608,276,309,79.10120100226038
598,328,326,35.637059362410916
611,324,336,43.94314508543967
631,79,286,277.607636782564
611,287,319,69.49100661236676
574,423,252,92.67685795278129
599,400,287,49.295030175464944
604,365,394,89.6493167849036
581,430,316,80.46738469715541
581,419,308,69.52697318307479
573,471,318,121.86057606953942
622,103,304,252.39057034683367
618,217,311,138.49187701811252
595,437,300,83.17451532771322
621,202,325,154.84831287424478
627,66,287,290.1827010695158
626,149,282,208.06008747474849
623,85,268,272.9358899082347
630,98,299,258.0096897405212
628,101,282,255.82220388386935
618,271,261,95.35197952848173
622,169,299,186.62261384944753
603,8,300,347.07203863175147
603,201,331,156.259399717265
628,270,252,102.14695296483394
601,317,322,42.21374183841087
613,274,253,96.38464608017192
613,305,228,91.94563611178076
617,308,275,56.480084985771754
613,293,290,63.98437309218557
612,287,321,69.97142273814362
625,304,219,101.4199191480648
624,311,219,97.91833331914918
620,310,263,62.71363488110062
630,264,222,125.1159462258908
626,254,236,123.63656417096037
612,295,289,62.22539674441619
625,231,262,132.34047000067667
624,215,259,148.22955170950226
635,210,233,164.1279988301813
628,285,254,88.88756943465155
600,291,336,71.56116265125938
615,287,183,139.84634424968
619,319,201,110.60289327137878
596,296,324,63.13477647065838
613,305,275,58.52349955359812
620,260,310,95.88534820294495
611,297,331,63.631753079732135
620,298,123,191.09421759959142
624,286,186,138.48465618977434
637,244,206,151.53547439461164
644,259,145,190.03157632351525
597,324,301,33.136083051561776
629,285,201,127.11018841933954
627,274,185,146.0205464994567
624,236,213,151.26466871017834
635,264,230,120.97520407091696
621,233,373,140.27473043994775
640,71,296,285.93880464183246
633,252,256,116.76900273617137
627,254,254,114.73011810331235
613,290,270,73.9932429347437
635,154,258,208.1802103947443
604,110,326,245.93088459971835
627,212,242,157.41346829290055
587,366,363,62.657800791282156
595,387,330,42.638011210655684
615,333,213,94.8525170989152
615,287,259,82.39538822045807
635,214,291,144.24285077604367
612,44,268,313.2187733837166
601,293,370,90.09994450608724
623,261,300,95.3205119583398
625,248,265,115.49025932952095
612,294,255,78.97467948652911
630,267,237,113.3666617661471
639,177,219,200.1024737478275
623,234,262,129.28650354928777
631,255,283,104.94284158531254
624,238,212,150.31300675590253
623,279,258,90.60905032059436
630,290,211,116.38298844762494
635,207,227,169.46090994680748
636,203,213,179.86661724733693
604,264,313,91.43850392476904
