x,y,z,error,reference,"[608, 355, 305]"
618,241,248,127.84756548327385
614,-264,224,624.3060147075311
606,127,314,228.18632737304836
638,114,273,244.95918027295897
596,-372,256,728.7482418503664
614,-160,240,519.1204099243257
641,-64,287,420.6827783496729
631,30,300,325.8511930314204
637,-72,270,429.41238920180217
630,-49,273,405.8620455277877
640,-135,269,492.36165569629804
635,-135,243,494.6443166559179
617,-314,335,669.7327825334519
604,-124,277,479.83434641551037
635,-6,232,369.29527481407075
567,-17,206,387.1253027121839
582,429,279,82.63171304045439
584,470,340,122.5805857385255
570,472,374,141.04609175726918
590,452,300,98.78258955909183
595,407,289,55.937465083787984
622,347,346,44.05678154382138
600,353,353,48.70318264754368
614,375,323,27.568097504180447
588,450,286,98.92421341612983
575,492,189,182.5212316416915
601,343,279,29.478805945967352
624,272,223,117.76671855834313
628,172,263,188.8200201249857
640,89,262,271.346641770264
628,228,339,132.984961555809
568,502,308,152.3745385554949
594,412,357,78.41555968046137
586,463,296,110.58480908334562
598,416,259,77.05193054038295
592,395,371,78.81624198095213
587,447,283,96.89685237405806
600,401,314,47.54997371187496
586,386,346,55.910642993977454
573,431,250,100.12991560967181
604,469,226,138.75518008348374
589,456,267,109.57189420649804
585,473,311,120.37026210821342
580,457,318,106.56922632730333
587,536,265,186.55294154743314
619,270,251,101.3015300970326
614,208,320,147.88509052639483
604,421,269,75.28612089887484
608,370,218,88.28363381737297
601,354,363,58.42944463196617
593,415,323,64.41273166075167
605,373,341,40.36087214122113
603,397,306,42.30839160261236
587,433,267,89.26925562588724
605,245,277,113.54734695271397
631,-156,266,513.0019493140353
621,206,289,150.4194136406601
612,350,318,14.491376746189438
570,470,238,138.41242718773483
597,-82,216,446.1064895291257
579,-435,239,793.2824213355543
623,-60,280,416.022835911684
631,27,316,328.9893615301261
614,125,245,237.7730009904405
602,407,276,59.84145720150873
631,59,314,297.0286181498342
627,163,220,210.83168642308013
624,138,272,220.0772591614136
604,317,318,40.36087214122113
592,412,190,129.3445012360402
597,179,298,176.4822937294277
603,371,268,40.6201920231798
611,293,319,63.63175307973213
586,415,315,64.68384651518492
608,398,265,58.728187440104094
584,490,314,137.41178988718545
585,474,266,127.32242536175629
584,416,213,112.96459622377269
607,433,303,78.0320446995976
605,279,294,76.8505042273634
582,442,283,93.4291175169711
595,357,306,13.19090595827292
615,297,272,67.09694478886502
569,506,364,166.74231616479364
618,351,244,61.94352266379431
590,-7,263,364.87258049900106
600,339,336,35.79106033634656
621,248,217,139.14740385648597
600,413,341,68.73136110975834
602,409,337,63.05553108173778
572,417,293,72.69112738154499
623,-39,301,394.3057189542145
628,122,298,233.96153530014288
597,384,290,34.45286635390443
586,414,120,195.42261895696723
613,-211,224,571.7884224081491
603,-199,287,554.3148924573468
596,456,218,133.843191832831
598,344,253,54.08326913195984
624,326,238,74.73954776421918
